chave_catalogo,nome_magia,nivel,origem_lista,dominio,eh_magia_dominio,familia_tendencia,modo_restricao,subvariantes_tendencia,subvariantes_por_alinhamento,pode_leal_bom,pode_leal_neutro,pode_leal_mau,pode_neutro_bom,pode_neutro,pode_neutro_mau,pode_caotico_bom,pode_caotico_neutro,pode_caotico_mau,alinhamentos_permitidos,alinhamentos_bloqueados,requer_dominio_escolhido,dominios_opostos_bloqueiam,observacao
CLERIGO_BASE_8_INVOCAR_CRIATURAS_VIII,Invocar Criaturas VIII,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_MANTO_DO_CAOS,Manto do Caos,8,CLERIGO_BASE,,NAO,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_SIMBOLO_DA_INSANIDADE,Símbolo da Insanidade,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_SIMBOLO_DA_MORTE,Símbolo da Morte,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_TEMPESTADE_DE_FOGO,Tempestade de Fogo,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_TERREMOTO,Terremoto,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_8_TRANCA_DIMENSIONAL,Tranca Dimensional,8,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
DOMINIO_AR_8_PALAVRA_DE_PODER_ATORDOAR,"Palavra de Poder, Atordoar",8,DOMINIO,Ar,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Ar.
DOMINIO_AR_8_TEMPESTADE_DE_VINGANCA,Tempestade de Vingança,8,DOMINIO,Ar,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Ar.
DOMINIO_BEM_8_AURA_SAGRADA,Aura Sagrada,8,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_BEM_8_INVOCAR_MONSTRO_VIII,Invocar Monstro VIII,8,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_CAOS_8_AURA_CAOTICA,Aura Caótica,8,DOMINIO,Caos,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,ORDEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Caos. O domínio oposto Ordem também bloqueia esta magia.
DOMINIO_CAOS_8_SIMBOLO_DA_LOUCURA,Símbolo da Loucura,8,DOMINIO,Caos,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,ORDEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Caos. O domínio oposto Ordem também bloqueia esta magia.
DOMINIO_CONHECIMENTO_8_DISCERNIR_LOCALIZACAO,Discernir Localização,8,DOMINIO,Conhecimento,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Conhecimento.
DOMINIO_CONHECIMENTO_8_SIMBOLO_DA_VERDADE,Símbolo da Verdade,8,DOMINIO,Conhecimento,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Conhecimento.
DOMINIO_CURA_8_CURAR_FERIMENTOS_GRAVES_EM_MASSA,Curar Ferimentos Graves em Massa,8,DOMINIO,Cura,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Cura.
DOMINIO_CURA_8_PALAVRA_DE_PODER_CURAR,"Palavra de Poder, Curar",8,DOMINIO,Cura,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Cura.
DOMINIO_DESTRUICAO_8_INFLIGIR_FERIMENTOS_CRITICOS_EM_MASSA,Infligir Ferimentos Críticos em Massa,8,DOMINIO,Destruição,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,PROTECAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Destruição. O domínio oposto Protecao também bloqueia esta magia.
DOMINIO_DESTRUICAO_8_TEMPESTADE_DE_VINGANCA,Tempestade de Vingança,8,DOMINIO,Destruição,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,PROTECAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Destruição. O domínio oposto Protecao também bloqueia esta magia.
DOMINIO_ENGANACAO_8_MENTE_EM_BRANCO,Mente em Branco,8,DOMINIO,Enganação,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Enganação.
DOMINIO_ENGANACAO_8_SIMBOLO_DA_LOUCURA,Símbolo da Loucura,8,DOMINIO,Enganação,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Enganação.
DOMINIO_FOGO_8_INCENDIO,Incêndio,8,DOMINIO,Fogo,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Fogo.
DOMINIO_FOGO_8_PALAVRA_DE_PODER_ATORDOAR,"Palavra de Poder, Atordoar",8,DOMINIO,Fogo,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Fogo.
DOMINIO_FORCA_8_AURA_SAGRADA,Aura Sagrada,8,DOMINIO,Força,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Força.
DOMINIO_FORCA_8_MAO_ESMAGADORA_DE_BIGBY,Mão Esmagadora de Bigby,8,DOMINIO,Força,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Força.
DOMINIO_GUERRA_8_AURA_SAGRADA,Aura Sagrada,8,DOMINIO,Guerra,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Guerra.
DOMINIO_GUERRA_8_SIMBOLO_DA_MORTE,Símbolo da Morte,8,DOMINIO,Guerra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Guerra.
DOMINIO_MAGIA_8_MENTE_EM_BRANCO,Mente em Branco,8,DOMINIO,Magia,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Magia.
DOMINIO_MAGIA_8_SIMBOLO_DA_LOUCURA,Símbolo da Loucura,8,DOMINIO,Magia,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Magia.
DOMINIO_MAL_8_AURA_PROFANA,Aura Profana,8,DOMINIO,Mal,SIM,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,SIM,BEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Mal. O domínio oposto Bem também bloqueia esta magia.
DOMINIO_MAL_8_INFLIGIR_FERIMENTOS_CRITICOS_EM_MASSA,Infligir Ferimentos Críticos em Massa,8,DOMINIO,Mal,SIM,MAL,FAMILIA_FIXA,,,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,SIM,Leal e Mau|Neutro e Mau|Caótico e Mau,Leal e Bom|Leal e Neutro|Neutro e Bom|Neutro|Caótico e Bom|Caótico e Neutro,SIM,BEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Mal. O domínio oposto Bem também bloqueia esta magia.
DOMINIO_MORTE_8_INFLIGIR_FERIMENTOS_CRITICOS_EM_MASSA,Infligir Ferimentos Críticos em Massa,8,DOMINIO,Morte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Morte.
DOMINIO_MORTE_8_SIMBOLO_DA_MORTE,Símbolo da Morte,8,DOMINIO,Morte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Morte.
DOMINIO_PROTECAO_8_AURA_SAGRADA,Aura Sagrada,8,DOMINIO,Proteção,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,DESTRUICAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Proteção. O domínio oposto Destruicao também bloqueia esta magia.
DOMINIO_PROTECAO_8_MENTE_EM_BRANCO,Mente em Branco,8,DOMINIO,Proteção,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,DESTRUICAO,Magia de domínio; renderizar somente se o clérigo tiver o domínio Proteção. O domínio oposto Destruicao também bloqueia esta magia.
DOMINIO_SOL_8_AURA_SAGRADA,Aura Sagrada,8,DOMINIO,Sol,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sol.
DOMINIO_SOL_8_INCENDIO,Incêndio,8,DOMINIO,Sol,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sol.
DOMINIO_SORTE_8_DISCERNIR_LOCALIZACAO,Discernir Localização,8,DOMINIO,Sorte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sorte.
DOMINIO_SORTE_8_SIMBOLO_DA_VERDADE,Símbolo da Verdade,8,DOMINIO,Sorte,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Sorte.
DOMINIO_TERRA_8_MURALHA_DE_PEDRA,Muralha de Pedra,8,DOMINIO,Terra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Terra.
DOMINIO_TERRA_8_SIMBOLO_DA_TERRA,Símbolo da Terra,8,DOMINIO,Terra,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Terra.
DOMINIO_VIAGEM_8_DISCERNIR_LOCALIZACAO,Discernir Localização,8,DOMINIO,Viagem,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Viagem.
DOMINIO_VIAGEM_8_LABIRINTO,Labirinto,8,DOMINIO,Viagem,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Viagem.
CLERIGO_BASE_9_CURA_COMPLETA_EM_MASSA,Cura Completa em Massa,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_9_DRENAR_ENERGIA,Drenar Energia,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_9_FORMA_ETEREA,Forma Etérea,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_9_IMPLOSAO,Implosão,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_9_INVOCAR_CRIATURAS_IX,Invocar Criaturas IX,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_9_MILAGRE,Milagre,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_9_PORTAL,Portal,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_9_PRENDER_A_ALMA,Prender a Alma,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_9_PROJECAO_ASTRAL,Projeção Astral,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_9_RESSURREICAO_VERDADEIRA,Ressurreição Verdadeira,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
CLERIGO_BASE_9_TEMPESTADE_DA_VINGANCA,Tempestade da Vingança,9,CLERIGO_BASE,,NAO,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,NAO,,Magia base do clérigo.
DOMINIO_AR_9_FURACAO,Furacão,9,DOMINIO,Ar,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Ar.
DOMINIO_AR_9_INVOCAR_MONSTRO_IX,Invocar Monstro IX,9,DOMINIO,Ar,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Ar.
DOMINIO_BEM_9_CURA_EM_MASSA,Cura em Massa,9,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_BEM_9_INTERVENCAO_DIVINA,Intervenção Divina,9,DOMINIO,Bem,SIM,BEM,FAMILIA_FIXA,,,SIM,NAO,NAO,SIM,NAO,NAO,SIM,NAO,NAO,Leal e Bom|Neutro e Bom|Caótico e Bom,Leal e Neutro|Leal e Mau|Neutro|Neutro e Mau|Caótico e Neutro|Caótico e Mau,SIM,MAL,Magia de domínio; renderizar somente se o clérigo tiver o domínio Bem. O domínio oposto Mal também bloqueia esta magia.
DOMINIO_CAOS_9_INVOCAR_MONSTRO_IX,Invocar Monstro IX,9,DOMINIO,Caos,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,ORDEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Caos. O domínio oposto Ordem também bloqueia esta magia.
DOMINIO_CAOS_9_TEMPESTADE_DA_VINGANCA,Tempestade da Vingança,9,DOMINIO,Caos,SIM,CAOS,FAMILIA_FIXA,,,NAO,NAO,NAO,NAO,NAO,NAO,SIM,SIM,SIM,Caótico e Bom|Caótico e Neutro|Caótico e Mau,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau,SIM,ORDEM,Magia de domínio; renderizar somente se o clérigo tiver o domínio Caos. O domínio oposto Ordem também bloqueia esta magia.
DOMINIO_CONHECIMENTO_9_PRECOGNICAO,Precognição,9,DOMINIO,Conhecimento,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Conhecimento.
DOMINIO_CONHECIMENTO_9_VISAO_VERDADEIRA,Visão Verdadeira,9,DOMINIO,Conhecimento,SIM,,LIVRE,,,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM,Leal e Bom|Leal e Neutro|Leal e Mau|Neutro e Bom|Neutro|Neutro e Mau|Caótico e Bom|Caótico e Neutro|Caótico e Mau,,SIM,,Magia de domínio; renderizar somente se o clérigo tiver o domínio Conhecimento.
